,company_name,max_change,num_jumps,num_matches
34,1 affordabletest.com,1.1996053421449075,-0.14321907105445886,-0.2756912668022971
35,1 corporate covid tests,-0.13654666964629938,1.6012295577891478,0.3413320446123678
36,1 covclinics,0.429589858681865,1.6012295577891478,-0.2756912668022971
37,"1 covclinics, using oncologica",0.429589858681865,1.6012295577891478,-0.07001682966407546
38,1 harley medic international,0.5801877529169432,-0.14321907105445886,-0.07001682966407546
39,1 health hub,2.634149264693671,2.909566029421853,-0.07001682966407546
40,1 health hub ltd,2.634149264693671,2.473453872210951,-0.2756912668022971
41,"1 health hub, using 2030 labs",-0.042842323917987604,3.3456781866327545,-0.07001682966407546
42,1 nhl pharmacy,-0.2486711119450592,-0.5793312282653605,-0.2756912668022971
43,1 nomad,-0.29829996345434634,-1.0154433854762621,-0.48136570394051875
44,1 stop covid shop,2.3720742982702347,2.909566029421853,-0.2756912668022971
45,"1 stop covid shop, using oncologica",0.6317410376184718,2.909566029421853,-0.07001682966407546
46,10 harley linknurse clinic london,-0.29829996345434634,-1.0154433854762621,-0.48136570394051875
47,10 hs linknurse clinic london,-0.29829996345434634,-1.0154433854762621,-0.2756912668022971
48,"10 hs linknurse clinic london, using nanocus, 10 linknurse clinic london with nonacus, linknurse clinic london - everything gen, 10 linknurse clinic london with the doctors laboratory (tdl) pathology, london",-0.29829996345434634,-1.0154433854762621,-0.2756912668022971
49,100 covid clear,12.42506707903771,3.3456781866327545,-0.2756912668022971
50,"100 covid clear, using salient bio, randox, yourgene",12.42506707903771,3.3456781866327545,-0.2756912668022971
51,101 covid travel clinic,-0.11456078505103086,0.7290052433673444,-0.07001682966407546
52,"101 covid travel clinic, using oncologica",-0.11456078505103086,1.6012295577891478,0.7526809188888112
53,101 testing,-0.1163275079202935,1.165117400578246,-0.07001682966407546
54,"101 testing, using nonacus",-0.05567002274227593,0.7290052433673444,-0.2756912668022971
55,1010labs,2.9804830191412006,2.909566029421853,-0.2756912668022971
56,"1010labs, using circular1 and biograd",2.9804830191412006,2.909566029421853,-0.2756912668022971
57,107 harley street,-0.23355976292780833,0.7290052433673444,0.3413320446123678
58,"107 harley street, using tdl and randox",-0.17819814280187146,-0.14321907105445886,-0.07001682966407546
59,"118 testing, using oncologica",0.08309424188096069,2.0373417150000495,2.1924019788563625
60,118testing,1.0529049013197818,-0.14321907105445886,-0.07001682966407546
61,"118testing, using oncologica",1.0529049013197818,-0.14321907105445886,-0.07001682966407546
62,12-14 pharmacy,-0.29829996345434634,-1.0154433854762621,-0.2756912668022971
63,"12-14 pharmacy, using nonacus",-0.29829996345434634,-1.0154433854762621,-0.2756912668022971
64,121 covicall,1.819197700941905,0.2928930861564428,-0.2756912668022971
65,"121 covicall, using oncologica",1.819197700941905,0.2928930861564428,-0.2756912668022971
66,121 pure testing,-0.29829996345434634,-1.0154433854762621,-0.2756912668022971
67,"121 pure testing, using oncologica, labmedexpert",-0.015592755749657107,0.7290052433673444,0.13565760747414618
68,123 clinics,3.6934010491038736,1.165117400578246,-0.07001682966407546
69,123 covid labs,2.413089624003041,-0.5793312282653605,-0.2756912668022971
70,"123 covid labs, using source bioscience",0.08904140618242327,-0.14321907105445886,-0.07001682966407546
71,123clinics,3.6934010491038736,1.165117400578246,-0.07001682966407546
72,"123clinics, using circular1",3.6934010491038736,1.165117400578246,-0.07001682966407546
73,123tests.co.uk,1.359671298078135,0.7290052433673444,-0.2756912668022971
74,"123tests.co.uk, using dante, oncologica, source bioscience",0.006225370296517599,1.6012295577891478,-0.07001682966407546
75,15 minute covid test,-0.19344916764663017,-0.5793312282653605,-0.07001682966407546
76,"15 minute covid test, using randox, sourcebioscience",-0.1618206218038067,-0.14321907105445886,0.13565760747414618
77,"1affordabletest, using oncologica uk",-0.29829996345434634,-1.0154433854762621,-0.2756912668022971
78,1affordabletest.com,1.1996053421449075,-0.14321907105445886,-0.2756912668022971
79,1corporate covid tests,-0.13654666964629938,1.6012295577891478,0.3413320446123678
80,"1corporate covid tests, using biogroup, oncologica & salient",-0.13654666964629938,1.6012295577891478,0.3413320446123678
81,1rapid clinics,-0.2489912980838288,0.7290052433673444,-0.2756912668022971
82,"1rapid clinics, using nonacus ltd",-0.2489912980838288,0.7290052433673444,-0.2756912668022971
83,1st class testing,-0.1572713104154554,-0.14321907105445886,-0.2756912668022971
84,"1st class testing, using randox, oncologica",-0.1572713104154554,-0.14321907105445886,-0.2756912668022971
85,1west end medical practice uk ltd,0.07151502682453521,-0.5793312282653605,-0.07001682966407546
86,"1west end medical practice uk, using everything genetic ltd",-0.12660014653915133,2.473453872210951,0.5470064817505895
87,1westendmedicalpracticeuk,-0.11339246831490556,-0.5793312282653605,-0.07001682966407546
88,"1westendmedicalpracticeuk, using egl - everything genetics ltd",-0.18383341884421633,2.0373417150000495,0.5470064817505895
89,20/30 labs,-0.2262271475575395,0.2928930861564428,2.1924019788563625
90,"20/30 labs, using nonacus",-0.22148746966107782,-0.14321907105445886,-0.2756912668022971
91,247 travel tests,-0.027457238938546756,-0.14321907105445886,-0.2756912668022971
92,"247 travel tests, using randox, 20/30 labs",-0.21657198342501735,1.6012295577891478,-0.07001682966407546
93,247hometesting,0.5117709676327274,1.165117400578246,-0.07001682966407546
94,"247hometesting, using north london laboratory",-0.004887011895563471,-0.14321907105445886,-0.2756912668022971
95,247hometesting.com,0.5117709676327274,1.165117400578246,-0.2756912668022971
96,258 postal racoo screening ltd,-0.21007089410450255,-0.14321907105445886,-0.2756912668022971
97,"258 postal racoo screening ltd, using oncologica, randox, eurofins",-0.08653672790701293,1.165117400578246,0.13565760747414618
98,29 fleet street ltd,-0.29829996345434634,-1.0154433854762621,-0.07001682966407546
99,29 fleet street ltd t/a fleet street clinic,-0.29829996345434634,-1.0154433854762621,-0.07001682966407546
100,"29 fleet street ltd t/a fleet street clinic, using randox",-0.29829996345434634,-1.0154433854762621,-0.07001682966407546
101,3a covid testing limited,-0.2848205223036757,-0.5793312282653605,-0.2756912668022971
102,3six health,-0.26337595683669984,-0.5793312282653605,-0.2756912668022971
103,"3six health, using nonacus",-0.26337595683669984,-0.5793312282653605,-0.2756912668022971
104,4 medical testing,0.7694324577587052,2.473453872210951,0.7526809188888112
105,@corona tests,-0.29829996345434634,-1.0154433854762621,-0.2756912668022971
106,"@corona tests, using oncologica & randox",-0.2711865889908198,-0.5793312282653605,0.13565760747414618
107,@covid19 health clinics limited,-0.20062357188092092,1.165117400578246,0.13565760747414618
108,@harley street nurses (t/a harley street nurses ltd),-0.12672593395081083,-0.5793312282653605,0.13565760747414618
109,"@harley street nurses (t/a harley street nurses ltd), using oncologica & randox",0.009905636909635031,0.2928930861564428,0.3413320446123678
110,a hasu diagnostics,-0.29829996345434634,-1.0154433854762621,-0.2756912668022971
111,"a hasu diagnostics, using nanocus",-0.29829996345434634,-1.0154433854762621,-0.2756912668022971
112,a1 global testing limited,-0.2616587548764445,-0.14321907105445886,-0.2756912668022971
113,"a1 global testing limited, using oncological and salient bio",-0.07419909855641325,0.7290052433673444,-0.07001682966407546
114,a1 track&travel,0.08479994293313328,-0.5793312282653605,-0.2756912668022971
115,"a1 track&travel, using everythinggenetic and nonacus",0.08479994293313328,-0.14321907105445886,-0.07001682966407546
116,abg covic ltd,-0.29829996345434634,-1.0154433854762621,-0.48136570394051875
117,abicare health,2.0673419584883406,1.6012295577891478,0.13565760747414618
118,abicare health solutions,0.5509048290379003,1.165117400578246,-0.07001682966407546
119,abicare health solutions ltd (riva health),0.5509048290379003,1.165117400578246,-0.07001682966407546
120,"abicare health, using abl",-0.09610834619428762,0.2928930861564428,-0.2756912668022971
121,accendolab limited,0.2112229120410016,1.6012295577891478,-0.2756912668022971
122,"accendolab limited, using accendo lab",0.2112229120410016,1.6012295577891478,-0.2756912668022971
123,ace-thetix,-0.03833931269141371,0.7290052433673444,0.3413320446123678
124,acethetix,-0.28374216701162214,-0.5793312282653605,-0.2756912668022971
125,acethetix testing services,-0.08599876533128469,-0.14321907105445886,-0.07001682966407546
126,acorn occupational health ltd,-0.2496329113929136,-0.14321907105445886,-0.07001682966407546
127,"acorn occupational health ltd, using alphabiolabs and nationwide pathology",-0.24354718922286142,1.165117400578246,0.13565760747414618
128,advisa medica,-0.1728865143700667,0.2928930861564428,-0.07001682966407546
129,"advisa medica, using nationwide",-0.23407439091291596,-0.14321907105445886,-0.2756912668022971
130,aeromedical consulting uk,-0.15298382989837608,-0.14321907105445886,-0.07001682966407546
131,"aeromedical consulting uk, using nonacus via everything genetics, & medical diagnosis",-0.15298382989837608,0.7290052433673444,0.3413320446123678
132,aesthetika clinic,-0.2723038983780531,0.7290052433673444,-0.2756912668022971
133,"aesthetika clinic, using source bioscience nationwidepathology",-0.1703678128970728,1.165117400578246,0.13565760747414618
134,af aesthetics (enoura medical),-0.0900044483147387,-0.14321907105445886,-0.2756912668022971
135,affinity health,-0.29829996345434634,-1.0154433854762621,-0.2756912668022971
136,"affinity health, using oncologica, source bioscience, immensa health clinic (dante labs)",0.09656837143000359,0.2928930861564428,0.3413320446123678
137,afforable tfnow,-0.29829996345434634,-1.0154433854762621,-0.48136570394051875
138,agg coventry ltd ta vantage chemist,-0.287901537423829,-0.5793312282653605,-0.2756912668022971
139,"agg coventry ltd ta vantage chemist, using randox",-0.287901537423829,-0.5793312282653605,-0.2756912668022971
140,agilis health,-0.29829996345434634,-1.0154433854762621,-0.2756912668022971
141,"agilis health, using 20/30 labs",-0.23842013834271356,0.2928930861564428,-0.07001682966407546
142,ais covid testing ltd,-0.19473840339431628,2.909566029421853,0.13565760747414618
143,"ais covid testing ltd, using oncologica",0.5366324795842491,2.473453872210951,0.13565760747414618
144,al-shadhilli ltd,-0.29829996345434634,-1.0154433854762621,-0.2756912668022971
145,"al-shadhilli ltd, using everything genetics",-0.28364446367979174,-0.5793312282653605,-0.07001682966407546
146,alexandru livinschi (t/a bai long ltd),-0.2358043726648737,-0.5793312282653605,-0.2756912668022971
147,"alexandru livinschi (t/a bai long ltd), using north london laboratory",-0.2358043726648737,-0.5793312282653605,-0.2756912668022971
148,alexandru livinschi (t/a gat c-19),-0.29829996345434634,-1.0154433854762621,-0.48136570394051875
149,all healthcare,-0.17742774846457401,-0.14321907105445886,-0.2756912668022971
150,"all healthcare, using oncologica uk",-0.14445574237192943,-0.14321907105445886,-0.07001682966407546
151,alphabiolabs,-0.12152672093555217,0.7290052433673444,1.369704230303476
152,alphamedicol ltd,-0.29829996345434634,-1.0154433854762621,-0.07001682966407546
153,"alphamedicol ltd, using oncologica and salient bio",-0.1779959511846114,-0.14321907105445886,0.13565760747414618
154,alphamedicol ltd.,-0.29829996345434634,-1.0154433854762621,-0.07001682966407546
155,ambulance services 24 ltd,-0.29829996345434634,-1.0154433854762621,-0.48136570394051875
156,ambutech pre-hospital care,-0.29829996345434634,-1.0154433854762621,-0.2756912668022971
157,"ambutech pre-hospital care, using yourgene",-0.29829996345434634,-1.0154433854762621,-0.2756912668022971
158,amin pharmacy,-0.22473663036611222,1.165117400578246,0.7526809188888112
159,"amin pharmacy, using randox",-0.1943157031491733,-0.14321907105445886,0.13565760747414618
160,an sf screening and vaccination service,-0.29829996345434634,-1.0154433854762621,-0.2756912668022971
161,"an sf screening and vaccination service, using tdl pathology and randox",-0.29829996345434634,-1.0154433854762621,-0.2756912668022971
162,andres pharmacy,0.9318338359558508,1.6012295577891478,-0.07001682966407546
163,"andres pharmacy, using randox and alpha bio labs",-0.04353852570667237,0.2928930861564428,-0.2756912668022971
164,anglia dna services,0.3385733021722496,1.6012295577891478,0.13565760747414618
165,"anglia dna services, using anglia dna services",-0.0554171778686701,1.6012295577891478,-0.2756912668022971
166,anglo belgravia,-0.29829996345434634,-1.0154433854762621,-0.2756912668022971
167,"anglo belgravia, using oncologica",-0.29829996345434634,-1.0154433854762621,-0.2756912668022971
168,apollo testing,-0.1388184855705697,1.165117400578246,-0.2756912668022971
169,"apollo testing, using oncologica",-0.1388184855705697,1.6012295577891478,0.13565760747414618
170,arrival test centre,2.5222730973234726,-0.5793312282653605,-0.2756912668022971
171,"arrival test centre, using oncologica",-0.2629322761718659,-0.5793312282653605,-0.07001682966407546
172,arriving uk,2.413089624003041,-0.14321907105445886,-0.07001682966407546
173,arrivinguk,2.413089624003041,-0.14321907105445886,-0.07001682966407546
174,"arrivinguk, using biograd diagnostics, randox, em analytical",1.1028879441578605,0.7290052433673444,0.13565760747414618
175,ask chemist,-0.22661384460759826,-0.5793312282653605,-0.2756912668022971
176,"ask chemist, using nonacus, oncologica",-0.22661384460759826,-0.5793312282653605,-0.2756912668022971
177,assured screening,-0.1838518782128037,-0.5793312282653605,0.13565760747414618
178,assured screening.com,-0.1838518782128037,-0.5793312282653605,-0.07001682966407546
179,assuredscreening.com,-0.1838518782128037,-0.5793312282653605,0.13565760747414618
180,"assuredscreening.com, using assured screening",-0.29829996345434634,-1.0154433854762621,-0.07001682966407546
181,atlas medical services ltd,-0.07676827845636895,1.165117400578246,0.3413320446123678
182,atropa blood clinic,-0.29829996345434634,-1.0154433854762621,-0.2756912668022971
183,"atropa blood clinic, using randox laboratories",0.09950028817823423,0.2928930861564428,0.13565760747414618
184,atruchecks,-0.08863604729554633,-0.14321907105445886,-0.2756912668022971
185,"atruchecks, using eurofins, oncologica",-0.09061400876874258,0.7290052433673444,-0.07001682966407546
186,audley pharmacy,-0.27689143927386956,-0.5793312282653605,-0.2756912668022971
187,"audley pharmacy, using oncologica,randox,pcr lab,regenerative",-0.17091924458050936,-0.14321907105445886,-0.07001682966407546
188,avante health ltd,-0.29829996345434634,-1.0154433854762621,-0.2756912668022971
189,"avante health ltd, using 20/30 laboratory, salient bio, randox laboratories",-0.1576848841780328,0.7290052433673444,0.3413320446123678
190,avante health private gp,-0.29829996345434634,-1.0154433854762621,-0.48136570394051875
191,avicenna health,-0.2463078333017598,-0.5793312282653605,-0.2756912668022971
192,"avicenna health, using oncologica",-0.23258001744963533,-0.14321907105445886,0.13565760747414618
193,bansals pharmacy,-0.0910096010633818,0.2928930861564428,0.13565760747414618
194,bansals pharmacy (southend on sea),-0.0910096010633818,0.2928930861564428,0.13565760747414618
195,"bansals pharmacy (southend on sea),",-0.0910096010633818,0.2928930861564428,0.13565760747414618
196,"bansals pharmacy (southend on sea), using salient bio",-0.0910096010633818,0.2928930861564428,0.13565760747414618
197,barkerhouse pharmacy,-0.29829996345434634,-1.0154433854762621,-0.48136570394051875
198,baseline medicine,-0.1827618964485985,-0.5793312282653605,-0.2756912668022971
199,"baseline medicine, using nonacus",-0.1827618964485985,-0.5793312282653605,-0.2756912668022971
200,bestway national chemists t/a well pharmacy ltd,-0.29829996345434634,-1.0154433854762621,-0.2756912668022971
201,"bestway national chemists t/a well pharmacy ltd, using randox",-0.29829996345434634,-1.0154433854762621,-0.2756912668022971
202,better2know,-0.14157727447765012,-0.5793312282653605,-0.2756912668022971
203,"better2know, using nationwide, 2030, source bioscience, the doctors laboratory (tdl)",-0.19874056528981895,-0.5793312282653605,-0.07001682966407546
204,biograd diagnostic laboratories,-0.025341280153267087,0.2928930861564428,-0.2756912668022971
205,biograd diagnostics,-0.044641389073545396,0.7290052433673444,0.3413320446123678
206,"biograd diagnostics, using biograd",-0.025341280153267087,-0.14321907105445886,-0.2756912668022971
207,biogroup laboratory,-0.27030420106449204,-0.5793312282653605,-0.2756912668022971
208,"biogroup laboratory, using yourgene",-0.27030420106449204,-0.5793312282653605,-0.2756912668022971
209,biolab london ltd,-0.29829996345434634,-1.0154433854762621,-0.2756912668022971
210,"biolab london ltd, using randox laboratories",-0.16287860119644654,0.7290052433673444,0.13565760747414618
211,biotherapy services,-0.29829996345434634,-1.0154433854762621,-0.2756912668022971
212,"biotherapy services, using london medical laboratory",-0.23468781567453414,-0.5793312282653605,0.3413320446123678
213,black and banton,-0.29829996345434634,-1.0154433854762621,-0.48136570394051875
214,blackburn travel clinic,-0.2376424782763287,-0.14321907105445886,-0.2756912668022971
215,"blackburn travel clinic, using biograd & alphabiolabs",-0.24047694020053514,1.6012295577891478,-0.07001682966407546
216,blindspot global,-0.010176908858762719,1.165117400578246,-0.07001682966407546
217,blindspot global ltd,-0.010176908858762719,1.165117400578246,-0.2756912668022971
218,"blindspot global, using randox",0.06564494761375933,0.7290052433673444,-0.2756912668022971
219,blue horizon medicals,-0.26190547234753575,-0.5793312282653605,-0.07001682966407546
220,"blue horizon medicals, using salient bio",-0.26190547234753575,-0.5793312282653605,-0.07001682966407546
221,book a travel test,-0.2505519561831448,-0.5793312282653605,-0.07001682966407546
222,"book a travel test, using yourgene",-0.29829996345434634,-1.0154433854762621,-0.2756912668022971
223,boots uk,-0.2641801280417114,-0.5793312282653605,-0.2756912668022971
224,"boots uk, using source bioscience / myhealthchecked",-0.25583972382973397,-0.14321907105445886,0.13565760747414618
225,bristol travel clinic,-0.29829996345434634,-1.0154433854762621,-0.48136570394051875
226,brunswick hygiene,-0.215252131398537,0.2928930861564428,-0.07001682966407546
227,brunswick hygiene ltd,-0.215252131398537,0.2928930861564428,-0.2756912668022971
228,"brunswick hygiene, using nonacus",-0.1163275079202935,-0.5793312282653605,-0.2756912668022971
229,bupa occupational health ltd,-0.29829996345434634,-1.0154433854762621,-0.07001682966407546
230,"bupa occupational health ltd, using nonacus",-0.29829996345434634,-1.0154433854762621,-0.07001682966407546
231,bupa occupational health ltd.,-0.29829996345434634,-1.0154433854762621,-0.07001682966407546
232,c & h esher limited (t/a central pharmacy),-0.29829996345434634,-1.0154433854762621,-0.2756912668022971
233,"c & h esher limited (t/a central pharmacy), using randox laboratories",-0.02322532136798742,0.2928930861564428,0.3413320446123678
234,c & h esher ltd,-0.29829996345434634,-1.0154433854762621,-0.2756912668022971
235,"c & h esher ltd t/a central pharmacy, esher",-0.29829996345434634,-1.0154433854762621,-0.2756912668022971
236,c-19 direct uk lab alliance by cambrige clinical laboratories & nonocus,-0.2905531581953403,-0.14321907105445886,-0.07001682966407546
237,"c-19 direct uk lab alliance by cambrige clinical laboratories & nonocus, using c-19 direct uk lab alliance by cambrige clinical laboratories & nonocus",-0.2905531581953403,-0.14321907105445886,-0.07001682966407546
238,"c-19 direct uk lab alliance by cambrige clinical laboratories & nonocus, using c-19 direct uk lab alliance by cambrige clinical laboratories & nonocus, using cambridge clinical laboratories, nonacus",-0.2905531581953403,-0.14321907105445886,-0.07001682966407546
239,c19 testing,-0.25623597875803267,1.165117400578246,0.13565760747414618
240,calder pharmacy & medspa clinic,-0.1345247534736988,-0.14321907105445886,-0.07001682966407546
241,calder pharmacy & medspa clinic of notting hill,-0.1345247534736988,-0.14321907105445886,-0.07001682966407546
242,"calder pharmacy & medspa clinic of notting hill, using biogroup, medical diagnosis",-0.19324370046561481,0.7290052433673444,0.3413320446123678
243,caliber medical services,0.24761740314781217,-0.5793312282653605,-0.2756912668022971
244,candarin medical,-0.2528068495708331,-0.5793312282653605,-0.07001682966407546
245,"candarin medical, using salient bio",-0.2528068495708331,-0.5793312282653605,-0.07001682966407546
246,caxton pharmacy,-0.2376424782763287,-0.14321907105445886,-0.2756912668022971
247,centennial medical care,-0.17494950701851186,-0.14321907105445886,-0.07001682966407546
248,"centennial medical care, using nationwide",-0.17494950701851186,-0.14321907105445886,-0.07001682966407546
249,chase lodge hospital,-0.29829996345434634,-1.0154433854762621,-0.2756912668022971
250,"chase lodge hospital, using randox health",-0.29829996345434634,-1.0154433854762621,-0.2756912668022971
251,chb medical,-0.1553216055347334,-0.14321907105445886,0.13565760747414618
252,chb medical ltd,-0.1553216055347334,-0.14321907105445886,0.13565760747414618
253,"chb medical ltd, using biograd",-0.1553216055347334,-0.14321907105445886,0.13565760747414618
254,check my body health,-0.05567002274227593,0.2928930861564428,-0.2756912668022971
255,"check my body health, using 20/30 labs, randox laboratories",-0.237164860282801,2.0373417150000495,0.3413320446123678
256,chelsea medical,-0.2463078333017598,-0.5793312282653605,-0.07001682966407546
257,"chelsea medical, using circular 1",-0.2463078333017598,-0.5793312282653605,-0.07001682966407546
258,chelsea pharmacy medical clinic,-0.2831355921598419,-0.5793312282653605,-0.07001682966407546
259,"chelsea pharmacy medical clinic, using salient bio/ oncologica",-0.2831355921598419,-0.5793312282653605,-0.07001682966407546
260,"cheltenham, worcester & west midlands travel clinics",-0.24053092995147243,0.2928930861564428,0.13565760747414618
261,"cheltenham, worcester & west midlands travel clinics, using salient bio",-0.24053092995147243,0.2928930861564428,0.13565760747414618
262,"cheltenham, worcester and west midlands travel clinics",-0.24053092995147243,0.2928930861564428,0.13565760747414618
263,chhp and ceritific,-0.29829996345434634,-1.0154433854762621,-0.2756912668022971
264,"chhp and ceritific, using salient bio",-0.29829996345434634,-1.0154433854762621,-0.2756912668022971
265,chronomics,-0.287901537423829,-0.5793312282653605,-0.2756912668022971
266,"chronomics, using nonacus, oncologica, dante labs, acculabs",0.07431030263919042,0.7290052433673444,-0.07001682966407546
267,cht,-0.2702177943904493,-0.14321907105445886,-0.2756912668022971
268,"cht, using oncologica",0.024794017701018422,0.7290052433673444,10.419379464385228
269,church pharmacy,-0.29829996345434634,-1.0154433854762621,-0.07001682966407546
270,church pharmacy weybridge,-0.29829996345434634,-1.0154433854762621,-0.07001682966407546
271,"church pharmacy weybridge, using randox and nonacus",-0.29829996345434634,-1.0154433854762621,-0.07001682966407546
272,cignpost diagnostics,-0.21068359597498756,0.7290052433673444,0.5470064817505895
273,"cignpost diagnostics, using yourgene health uk ltd and nonacus ltd",-0.1463229676237088,0.2928930861564428,0.3413320446123678
274,circular 1 health ltd,-0.2505092175565143,-0.14321907105445886,-0.07001682966407546
275,"circular 1 health ltd, using nonacus, circular 1 health",-0.29829996345434634,-1.0154433854762621,-0.2756912668022971
276,citydoc medical,-0.13032538911522065,1.6012295577891478,0.13565760747414618
277,citydoc medical limited,-0.1732522247796639,1.6012295577891478,0.3413320446123678
278,"citydoc medical limited, using salient, yourgene, oncologica",-0.1732522247796639,1.6012295577891478,0.3413320446123678
279,ck doctors covid travel clinics,1.2736323120100248,1.165117400578246,0.13565760747414618
280,"ck doctors covid travel clinics, using oncologica",0.8541922549279881,1.165117400578246,0.9583553560270327
281,claret diagnostics ltd,-0.21679146774638516,0.7290052433673444,0.3413320446123678
282,"claret diagnostics ltd, using north london laboratory",-0.21679146774638516,0.7290052433673444,0.3413320446123678
283,clear diagnostics,-0.15081901909995057,0.2928930861564428,0.13565760747414618
284,clear diagnostics ltd,-0.21679146774638516,0.7290052433673444,0.3413320446123678
285,"clear diagnostics, using randox, acculabs,circular 1",-0.0023447610473153733,-0.14321907105445886,-0.07001682966407546
286,clinicare uk,-0.22897712325089764,-0.5793312282653605,-0.2756912668022971
287,"clinicare uk, using nonacus and everything genetic",-0.14232357299658677,2.473453872210951,0.13565760747414618
288,clnq,-0.29829996345434634,-1.0154433854762621,-0.2756912668022971
289,"clnq, using tdl and randox",-0.29829996345434634,-1.0154433854762621,-0.2756912668022971
290,coker chest clinic,0.06564494761375933,0.2928930861564428,-0.2756912668022971
291,"coker chest clinic, using medical diagnosis",-0.11273594629791091,1.6012295577891478,0.13565760747414618
292,collingwood health,-0.2597872744524304,-0.5793312282653605,-0.2756912668022971
293,"collingwood health, using nonacus",-0.2597872744524304,-0.5793312282653605,-0.2756912668022971
294,collinson,-0.2387453416432018,-0.5793312282653605,-0.2756912668022971
295,"collinson, using alphabiolabs, circular1 , dante labs, igenomix, oncologica",-0.17919071983205723,1.165117400578246,0.13565760747414618
296,"complete covid tests, using oncologica",-0.27473518503986466,-0.5793312282653605,0.3413320446123678
297,concepto clinic,-0.18882059996231454,-0.14321907105445886,-0.07001682966407546
298,"concepto clinic, using oncologica, tdl (the doctors laboratory), cambridge clinical laboratory",-0.1380726441161866,-0.14321907105445886,-0.07001682966407546
299,concierge medical,-0.28963460842891525,-0.5793312282653605,0.13565760747414618
300,concierge medical practice,-0.28963460842891525,-0.5793312282653605,-0.07001682966407546
301,"concierge medical, using nationwide pathology",-0.20155511367674867,0.2928930861564428,0.3413320446123678
302,confirm testing,-0.12590500557998052,1.165117400578246,-0.2756912668022971
303,"confirm testing limited, using oncologica",0.7831363437194534,1.6012295577891478,0.13565760747414618
304,consultant clinic,-0.25133932976813916,0.7290052433673444,-0.2756912668022971
305,"consultant clinic, using randox, biograd",-0.25133932976813916,0.7290052433673444,-0.2756912668022971
306,coop pharmacy,-0.29829996345434634,-1.0154433854762621,-0.2756912668022971
307,"coop pharmacy, using randox laboratories",-0.045795548410970756,0.2928930861564428,0.5470064817505895
308,corona test centre,-0.16318269108175623,0.7290052433673444,0.13565760747414618
309,"corona test centre, using 20/30 labs, source bioscience",-0.22321677263227296,0.2928930861564428,0.13565760747414618
310,corona testing,-0.16029400724395726,-0.5793312282653605,-0.07001682966407546
311,"corona testing, using oncologica",-0.1841873661064616,-0.5793312282653605,0.5470064817505895
